# Mini-Circuits,Lab.
# Model:ZVA-183+
# Mini-Circuits,Lab.,Run:,EXPRM,,Date,Code:,1030;
# Fixture:,N/R;,Vcc=+12V,,Icc=330mA;
# Connection:,Port,1,to,Input,,Port,2,to,Output;
# Mini-Circuits,Lab.,Tested,with,PNA-X,Network,Analyzer,AG,N5242A,,S/N,71404,,Cal.Due.:,05/26/2011.
DG(dB)=0
freq(Hz)	gain(dB)	phase(rad)	directivity(dB)	vsvr(:1)	nf(dB)	op1db(dBm)	freq_1(Hz)	oip3(dBm)	freq_2(Hz)
10600000000.0	27.48656	-1.9154831461005086	49.264	1.363	1.384	2.816	10600000000.0	31.610000000000003	10600000000.0
10620000000.0	27.48282	-1.9550619775479843	49.1098	1.3631000000000002	1.3838	2.8222	10620000000.0	31.594	10620000000.0
10640000000.0	27.4822	-1.9950474707111743	48.955600000000004	1.3632000000000002	1.3836	2.8284	10640000000.0	31.578000000000003	10640000000.0
10660000000.0	27.47917	-2.0348514496321566	48.8014	1.3633000000000002	1.3834	2.8346	10660000000.0	31.562	10660000000.0
10680000000.0	27.48295	-2.074852650758615	48.6472	1.3634000000000002	1.3832	2.8407999999999998	10680000000.0	31.546000000000003	10680000000.0
10700000000.0	27.48274	-2.1143965756210505	48.493	1.3635000000000002	1.383	2.847	10700000000.0	31.53	10700000000.0
10720000000.0	27.48432	-2.1548812329503106	48.3388	1.3636000000000001	1.3828	2.8531999999999997	10720000000.0	31.514000000000003	10720000000.0
10740000000.0	27.48448	-2.194800403601925	48.1846	1.3637000000000001	1.3826	2.8594	10740000000.0	31.498	10740000000.0
10760000000.0	27.48368	-2.234700375631768	48.0304	1.3638000000000001	1.3824	2.8656	10760000000.0	31.482000000000003	10760000000.0
10780000000.0	27.4857	-2.274815023159605	47.8762	1.3639000000000001	1.3821999999999999	2.8718	10780000000.0	31.466	10780000000.0
10800000000.0	27.48456	-2.314980285235751	47.722	1.364	1.382	2.878	10800000000.0	31.450000000000003	10800000000.0
10820000000.0	27.48681	-2.35516649126292	47.5678	1.3641	1.3818	2.8842	10820000000.0	31.434	10820000000.0
10840000000.0	27.48788	-2.3950874072437864	47.4136	1.3642	1.3816	2.8904	10840000000.0	31.418000000000003	10840000000.0
10860000000.0	27.48687	-2.435273613270956	47.2594	1.3643	1.3814	2.8966	10860000000.0	31.402	10860000000.0
10880000000.0	27.48789	-2.475047921594655	47.105199999999996	1.3644	1.3812	2.9028	10880000000.0	31.386000000000003	10880000000.0
10900000000.0	27.48713	-2.515541305570175	46.951	1.3645	1.381	2.909	10900000000.0	31.37	10900000000.0
10920000000.0	27.48619	-2.555310377906118	46.7968	1.3646	1.3808	2.9152	10920000000.0	31.354000000000003	10920000000.0
10940000000.0	27.48481	-2.5957374393700623	46.6426	1.3647	1.3806	2.9213999999999998	10940000000.0	31.338	10940000000.0
10960000000.0	27.48353	-2.635691516606717	46.4884	1.3648	1.3804	2.9276	10960000000.0	31.322000000000003	10960000000.0
10980000000.0	27.48621	-2.675816636110066	46.3342	1.3649	1.3802	2.9337999999999997	10980000000.0	31.306	10980000000.0
11000000000.0	27.48772	-2.7163920505604304	46.18	1.3650000000000002	1.38	2.94	11000000000.0	31.29	11000000000.0
11020000000.0	27.48934	-2.7568051493903596	46.0258	1.3651000000000002	1.3798	2.9462	11020000000.0	31.274	11020000000.0
11040000000.0	27.48668	-2.79672955602973	45.8716	1.3652000000000002	1.3796	2.9524	11040000000.0	31.258	11040000000.0
11060000000.0	27.48692	-2.837439360832497	45.7174	1.3653000000000002	1.3794	2.9586	11060000000.0	31.242	11060000000.0
11080000000.0	27.48682	-2.877576697640611	45.5632	1.3654000000000002	1.3792	2.9648	11080000000.0	31.226	11080000000.0
11100000000.0	27.48743	-2.91735973261057	45.409	1.3655000000000002	1.379	2.971	11100000000.0	31.21	11100000000.0
11120000000.0	27.48848	-2.9577239622214426	45.2548	1.3656000000000001	1.3788	2.9772	11120000000.0	31.194	11120000000.0
11140000000.0	27.49042	-2.997979981418692	45.1006	1.3657000000000001	1.3786	2.9834	11140000000.0	31.178	11140000000.0
11160000000.0	27.48971	-3.0381801500798775	44.9464	1.3658000000000001	1.3784	2.9896	11160000000.0	31.162	11160000000.0
11180000000.0	27.49088	-3.078841085663589	44.7922	1.3659000000000001	1.3782	2.9958	11180000000.0	31.146	11180000000.0
11200000000.0	27.49	-3.1190115837274903	44.638	1.366	1.3780000000000001	3.002	11200000000.0	31.13	11200000000.0
11220000000.0	27.49087	3.1239630828153984	44.4838	1.3661	1.3778000000000001	3.0082	11220000000.0	31.114	11220000000.0
11240000000.0	27.49337	3.083028130539123	44.3296	1.3662	1.3776	3.0144	11240000000.0	31.098	11240000000.0
11260000000.0	27.49378	3.042327052382616	44.175399999999996	1.3663	1.3774	3.0206	11260000000.0	31.082	11260000000.0
11280000000.0	27.49072	3.0017289486519756	44.0212	1.3664	1.3772	3.0268	11280000000.0	31.066	11280000000.0
11300000000.0	27.488	2.96098598259342	43.867	1.3665	1.377	3.033	11300000000.0	31.05	11300000000.0
11320000000.0	27.48863	2.920581610409751	43.7128	1.3666	1.3768	3.0392	11320000000.0	31.034	11320000000.0
11340000000.0	27.4868	2.8800061959593872	43.5586	1.3667	1.3766	3.0454	11340000000.0	31.018	11340000000.0
11360000000.0	27.48569	2.8396035691049706	43.404399999999995	1.3668	1.3764	3.0516	11360000000.0	31.002	11360000000.0
11380000000.0	27.48289	2.7992620287743732	43.2502	1.3669	1.3762	3.0578	11380000000.0	30.986	11380000000.0
11400000000.0	27.47962	2.7589012898220044	43.096000000000004	1.367	1.3760000000000001	3.064	11400000000.0	30.97	11400000000.0
11420000000.0	27.47784	2.718081529276361	42.9418	1.3671000000000002	1.3758000000000001	3.0702	11420000000.0	30.954	11420000000.0
11440000000.0	27.47571	2.6778831059444275	42.7876	1.3672000000000002	1.3756000000000002	3.0764	11440000000.0	30.938	11440000000.0
11460000000.0	27.4714	2.6377649677580863	42.6334	1.3673000000000002	1.3754	3.0826000000000002	11460000000.0	30.922	11460000000.0
11480000000.0	27.47027	2.597142429417918	42.4792	1.3674000000000002	1.3752	3.0888	11480000000.0	30.906	11480000000.0
11500000000.0	27.47021	2.556834050343109	42.325	1.3675000000000002	1.375	3.0949999999999998	11500000000.0	30.89	11500000000.0
11520000000.0	27.46765	2.5164960006710158	42.1708	1.3676000000000001	1.3748	3.1012	11520000000.0	30.874	11520000000.0
11540000000.0	27.46595	2.475922331549904	42.0166	1.3677000000000001	1.3746	3.1074	11540000000.0	30.858	11540000000.0
11560000000.0	27.46432	2.4353713517090676	41.8624	1.3678000000000001	1.3744	3.1136	11560000000.0	30.842	11560000000.0
11580000000.0	27.46213	2.3951013698778025	41.7082	1.3679000000000001	1.3742	3.1198	11580000000.0	30.826	11580000000.0
11600000000.0	27.45892	2.3545399180614544	41.554	1.368	1.374	3.126	11600000000.0	30.81	11600000000.0
11620000000.0	27.45375	2.3141721977920775	41.3998	1.3681	1.3738000000000001	3.1322	11620000000.0	30.794	11620000000.0
11640000000.0	27.45457	2.2736753231580527	41.245599999999996	1.3682	1.3736000000000002	3.1384	11640000000.0	30.778	11640000000.0
11660000000.0	27.44841	2.233028350208357	41.0914	1.3683	1.3734000000000002	3.1446	11660000000.0	30.762	11660000000.0
11680000000.0	27.44856	2.1926396859879564	40.9372	1.3684	1.3732	3.1508000000000003	11680000000.0	30.746	11680000000.0
11700000000.0	27.44211	2.1521689912927116	40.783	1.3685	1.373	3.157	11700000000.0	30.73	11700000000.0
11720000000.0	27.43996	2.111785563060067	40.6288	1.3686	1.3728	3.1632	11720000000.0	30.714	11720000000.0
11740000000.0	27.43676	2.071794833909121	40.474599999999995	1.3687	1.3726	3.1694	11740000000.0	30.698	11740000000.0
11760000000.0	27.4332	2.0306888393661504	40.3204	1.3688	1.3724	3.1756	11760000000.0	30.682	11760000000.0
11780000000.0	27.43332	1.9899580906123586	40.166199999999996	1.3689	1.3722	3.1818	11780000000.0	30.666	11780000000.0
11800000000.0	27.42934	1.9494455080150663	40.012	1.3690000000000002	1.372	3.188	11800000000.0	30.65	11800000000.0
11820000000.0	27.42445	1.9085664062748553	39.8578	1.3691000000000002	1.3718000000000001	3.1942	11820000000.0	30.634	11820000000.0
11840000000.0	27.4216	1.8679386319469313	39.7036	1.3692000000000002	1.3716000000000002	3.2004	11840000000.0	30.618	11840000000.0
11860000000.0	27.41744	1.8279566294422451	39.5494	1.3693000000000002	1.3714000000000002	3.2066	11860000000.0	30.602	11860000000.0
11880000000.0	27.4138	1.7871211609333337	39.3952	1.3694000000000002	1.3712000000000002	3.2128	11880000000.0	30.586	11880000000.0
11900000000.0	27.4131	1.746687118152381	39.241	1.3695000000000002	1.371	3.219	11900000000.0	30.57	11900000000.0
11920000000.0	27.412	1.7058347199497252	39.0868	1.3696000000000002	1.3708	3.2252	11920000000.0	30.554	11920000000.0
11940000000.0	27.41085	1.6651554584088677	38.9326	1.3697000000000001	1.3706	3.2314	11940000000.0	30.537999999999997	11940000000.0
11960000000.0	27.40804	1.624378283896973	38.7784	1.3698000000000001	1.3704	3.2376	11960000000.0	30.522	11960000000.0
11980000000.0	27.40151	1.5839297548832287	38.6242	1.3699000000000001	1.3702	3.2438000000000002	11980000000.0	30.506	11980000000.0
12000000000.0	27.39547	1.5431740479211336	38.47	1.37	1.37	3.25	12000000000.0	30.49	12000000000.0
12020000000.0	27.39446	1.5022624830568354	38.5164	1.3703	1.3701	3.2489	12020000000.0	30.487	12020000000.0
12040000000.0	27.38743	1.461469775114598	38.562799999999996	1.3706	1.3702	3.2478	12040000000.0	30.483999999999998	12040000000.0
12060000000.0	27.38384	1.4208988985202888	38.6092	1.3709	1.3703	3.2467	12060000000.0	30.480999999999998	12060000000.0
12080000000.0	27.37948	1.3801913626455486	38.6556	1.3712000000000002	1.3704	3.2456	12080000000.0	30.477999999999998	12080000000.0
12100000000.0	27.36945	1.3394628828197845	38.702	1.3715000000000002	1.3705	3.2445	12100000000.0	30.474999999999998	12100000000.0
12120000000.0	27.36735	1.298449565260095	38.7484	1.3718000000000001	1.3706	3.2434	12120000000.0	30.471999999999998	12120000000.0
12140000000.0	27.35896	1.2581371719280063	38.7948	1.3721	1.3707	3.2423	12140000000.0	30.468999999999998	12140000000.0
12160000000.0	27.35353	1.2176458823475882	38.8412	1.3724	1.3708	3.2412	12160000000.0	30.465999999999998	12160000000.0
12180000000.0	27.35006	1.1766400697036825	38.8876	1.3727	1.3709	3.2401	12180000000.0	30.462999999999997	12180000000.0
12200000000.0	27.34647	1.1360473764937236	38.934	1.373	1.371	3.239	12200000000.0	30.459999999999997	12200000000.0
12220000000.0	27.3392	1.0954185549682482	38.980399999999996	1.3733000000000002	1.3711	3.2379000000000002	12220000000.0	30.456999999999997	12220000000.0
12240000000.0	27.33302	1.0546476636416606	39.0268	1.3736000000000002	1.3712	3.2368	12240000000.0	30.453999999999997	12240000000.0
12260000000.0	27.32351	1.0141514871393371	39.0732	1.3739000000000001	1.3713000000000002	3.2357	12260000000.0	30.451	12260000000.0
12280000000.0	27.31887	0.9741305637923315	39.1196	1.3742	1.3714000000000002	3.2346	12280000000.0	30.448	12280000000.0
12300000000.0	27.31411	0.9332394192802816	39.166	1.3745	1.3715000000000002	3.2335	12300000000.0	30.445	12300000000.0
12320000000.0	27.30876	0.8923405953195228	39.2124	1.3748	1.3716000000000002	3.2324	12320000000.0	30.442	12320000000.0
12340000000.0	27.30113	0.8516492910068263	39.2588	1.3751	1.3717000000000001	3.2313	12340000000.0	30.439	12340000000.0
12360000000.0	27.2937	0.8109726474598464	39.3052	1.3754000000000002	1.3718000000000001	3.2302	12360000000.0	30.436	12360000000.0
12380000000.0	27.287	0.7705705442042053	39.3516	1.3757000000000001	1.3719000000000001	3.2291	12380000000.0	30.433	12380000000.0
12400000000.0	27.28155	0.7297795815912198	39.397999999999996	1.3760000000000001	1.372	3.228	12400000000.0	30.43	12400000000.0
12420000000.0	27.27906	0.6888521342307283	39.4444	1.3763	1.3721	3.2269	12420000000.0	30.427	12420000000.0
12440000000.0	27.26661	0.648092762077204	39.4908	1.3766	1.3722	3.2258	12440000000.0	30.424	12440000000.0
12460000000.0	27.26595	0.6073134931702069	39.5372	1.3769	1.3723	3.2247	12460000000.0	30.421	12460000000.0
12480000000.0	27.2557	0.5658488334659516	39.5836	1.3772	1.3724	3.2236000000000002	12480000000.0	30.418	12480000000.0
12500000000.0	27.24537	0.5249617032111812	39.629999999999995	1.3775	1.3725	3.2225	12500000000.0	30.415	12500000000.0
12520000000.0	27.23851	0.48459921892956037	39.6764	1.3778000000000001	1.3726	3.2214	12520000000.0	30.412	12520000000.0
12540000000.0	27.23114	0.44403898884368853	39.7228	1.3781	1.3727	3.2203	12540000000.0	30.409	12540000000.0
12560000000.0	27.22417	0.4033592037040551	39.7692	1.3784	1.3728	3.2192	12560000000.0	30.406	12560000000.0
12580000000.0	27.2214	0.36283108767641997	39.815599999999996	1.3787	1.3729	3.2181	12580000000.0	30.403	12580000000.0
12600000000.0	27.21201	0.3218971825976962	39.862	1.379	1.373	3.217	12600000000.0	30.4	12600000000.0
12620000000.0	27.20717	0.281444290260822	39.9084	1.3793	1.3731	3.2159	12620000000.0	30.397	12620000000.0
12640000000.0	27.20072	0.24053080553434653	39.9548	1.3796	1.3732	3.2148	12640000000.0	30.394	12640000000.0
12660000000.0	27.19319	0.1994834540542431	40.0012	1.3799000000000001	1.3733	3.2137000000000002	12660000000.0	30.391	12660000000.0
12680000000.0	27.18419	0.1588039656205825	40.047599999999996	1.3802	1.3734	3.2126	12680000000.0	30.387999999999998	12680000000.0
12700000000.0	27.1734	0.11762349787842945	40.094	1.3805	1.3735	3.2115	12700000000.0	30.384999999999998	12700000000.0
12720000000.0	27.16928	0.07703193913248432	40.1404	1.3808	1.3736	3.2104	12720000000.0	30.381999999999998	12720000000.0
12740000000.0	27.15927	0.03622860213510222	40.1868	1.3811	1.3737	3.2093	12740000000.0	30.378999999999998	12740000000.0
12760000000.0	27.14599	-0.004702184040248279	40.2332	1.3814	1.3738000000000001	3.2082	12760000000.0	30.376	12760000000.0
12780000000.0	27.13952	-0.045110931764351755	40.2796	1.3817	1.3739000000000001	3.2071	12780000000.0	30.373	12780000000.0
12800000000.0	27.1347	-0.08593882554430943	40.326	1.3820000000000001	1.374	3.206	12800000000.0	30.37	12800000000.0
12820000000.0	27.12439	-0.1265104002703192	40.3724	1.3823	1.3741	3.2049	12820000000.0	30.367	12820000000.0
12840000000.0	27.11665	-0.1672907687347451	40.4188	1.3826	1.3742	3.2038	12840000000.0	30.364	12840000000.0
12860000000.0	27.10762	-0.2078561475419103	40.465199999999996	1.3829	1.3743	3.2027	12860000000.0	30.361	12860000000.0
12880000000.0	27.09825	-0.24878446756702774	40.5116	1.3832	1.3744	3.2016	12880000000.0	30.358	12880000000.0
12900000000.0	27.08964	-0.2894754228138739	40.558	1.3835	1.3745	3.2005	12900000000.0	30.355	12900000000.0
12920000000.0	27.08137	-0.33030111747897406	40.6044	1.3838	1.3746	3.1994000000000002	12920000000.0	30.352	12920000000.0
12940000000.0	27.06903	-0.37096467105656394	40.6508	1.3841	1.3747	3.1983	12940000000.0	30.349	12940000000.0
12960000000.0	27.06061	-0.4115243775436602	40.6972	1.3844	1.3748	3.1972	12960000000.0	30.346	12960000000.0
12980000000.0	27.05059	-0.4515604852551581	40.7436	1.3847	1.3749	3.1961	12980000000.0	30.343	12980000000.0
13000000000.0	27.04014	-0.49251568335075624	40.79	1.385	1.375	3.1950000000000003	13000000000.0	30.34	13000000000.0
13020000000.0	27.03618	-0.5330071474640995	40.8364	1.3853	1.3751	3.1939	13020000000.0	30.337	13020000000.0
13040000000.0	27.02398	-0.5737174758656428	40.882799999999996	1.3856	1.3752	3.1928	13040000000.0	30.334	13040000000.0
13060000000.0	27.01707	-0.6141710663342178	40.9292	1.3859	1.3753	3.1917	13060000000.0	30.331	13060000000.0
13080000000.0	27.01018	-0.6540530614727647	40.9756	1.3862	1.3754	3.1906	13080000000.0	30.328	13080000000.0
13100000000.0	27.0017	-0.69463824976694	41.022	1.3865	1.3755	3.1895000000000002	13100000000.0	30.325	13100000000.0
13120000000.0	26.99676	-0.7348632021035036	41.0684	1.3868	1.3756	3.1884	13120000000.0	30.322	13120000000.0
13140000000.0	26.98702	-0.7760208583923331	41.1148	1.3871	1.3757	3.1873	13140000000.0	30.319	13140000000.0
13160000000.0	26.97918	-0.8166542177738636	41.1612	1.3874	1.3758	3.1862	13160000000.0	30.316	13160000000.0
13180000000.0	26.9689	-0.8572469109838224	41.2076	1.3877	1.3759	3.1851000000000003	13180000000.0	30.313	13180000000.0
13200000000.0	26.95791	-0.8979598573792438	41.254	1.388	1.376	3.184	13200000000.0	30.31	13200000000.0
13220000000.0	26.94804	-0.9385270687821236	41.300399999999996	1.3883	1.3760999999999999	3.1829	13220000000.0	30.307	13220000000.0
13240000000.0	26.94387	-0.9785862148397478	41.3468	1.3886	1.3761999999999999	3.1818	13240000000.0	30.304	13240000000.0
13260000000.0	26.93259	-1.0191837949716125	41.3932	1.3889	1.3763	3.1807	13260000000.0	30.301000000000002	13260000000.0
13280000000.0	26.92274	-1.059922397707038	41.4396	1.3892	1.3764	3.1796	13280000000.0	30.298000000000002	13280000000.0
13300000000.0	26.91371	-1.1006135274868094	41.486	1.3895	1.3765	3.1785	13300000000.0	30.295	13300000000.0
13320000000.0	26.90642	-1.1410700850151128	41.532399999999996	1.3898	1.3766	3.1774	13320000000.0	30.292	13320000000.0
13340000000.0	26.89657	-1.1814458337990488	41.5788	1.3901	1.3767	3.1763	13340000000.0	30.289	13340000000.0
13360000000.0	26.88264	-1.2227240923391909	41.6252	1.3904	1.3768	3.1752000000000002	13360000000.0	30.286	13360000000.0
13380000000.0	26.87283	-1.2632755957788029	41.6716	1.3907	1.3769	3.1741	13380000000.0	30.283	13380000000.0
13400000000.0	26.86481	-1.3034040314077315	41.717999999999996	1.391	1.377	3.173	13400000000.0	30.28	13400000000.0
13420000000.0	26.85682	-1.3439201046635278	41.7644	1.3913	1.3771	3.1719	13420000000.0	30.277	13420000000.0
13440000000.0	26.84579	-1.3846325274601734	41.8108	1.3916	1.3772	3.1708000000000003	13440000000.0	30.274	13440000000.0
13460000000.0	26.83213	-1.4248484040846268	41.8572	1.3919	1.3773	3.1697	13460000000.0	30.271	13460000000.0
13480000000.0	26.825	-1.4648176656857732	41.9036	1.3921999999999999	1.3774	3.1686	13480000000.0	30.268	13480000000.0
13500000000.0	26.81964	-1.5051335496763658	41.95	1.3925	1.3775	3.1675	13500000000.0	30.265	13500000000.0
13520000000.0	26.8076	-1.5460182364701835	41.9964	1.3928	1.3776	3.1664	13520000000.0	30.262	13520000000.0
13540000000.0	26.80352	-1.5861093220531193	42.0428	1.3931	1.3777	3.1653000000000002	13540000000.0	30.259	13540000000.0
13560000000.0	26.79275	-1.6268755009907263	42.0892	1.3934	1.3778	3.1642	13560000000.0	30.256	13560000000.0
13580000000.0	26.78412	-1.667387385456318	42.1356	1.3937	1.3779	3.1631	13580000000.0	30.253	13580000000.0
13600000000.0	26.77023	-1.7077503933367144	42.182	1.394	1.378	3.162	13600000000.0	30.25	13600000000.0
13620000000.0	26.76127	-1.7475231308640864	42.2284	1.3942999999999999	1.3780999999999999	3.1609000000000003	13620000000.0	30.247	13620000000.0
13640000000.0	26.75599	-1.7875295679783005	42.2748	1.3945999999999998	1.3781999999999999	3.1598	13640000000.0	30.244	13640000000.0
13660000000.0	26.74382	-1.8278990335769294	42.3212	1.3949	1.3782999999999999	3.1587	13660000000.0	30.241	13660000000.0
13680000000.0	26.73989	-1.8680800036163427	42.367599999999996	1.3952	1.3783999999999998	3.1576	13680000000.0	30.238	13680000000.0
13700000000.0	26.73151	-1.9085821142381232	42.414	1.3955	1.3784999999999998	3.1565000000000003	13700000000.0	30.235	13700000000.0
13720000000.0	26.72058	-1.949302391016403	42.4604	1.3958	1.3785999999999998	3.1554	13720000000.0	30.232	13720000000.0
13740000000.0	26.71385	-1.9894100572272326	42.5068	1.3961	1.3786999999999998	3.1543	13740000000.0	30.229	13740000000.0
13760000000.0	26.70801	-2.0292245081237272	42.5532	1.3963999999999999	1.3788	3.1532	13760000000.0	30.226000000000003	13760000000.0
13780000000.0	26.69918	-2.069038959020222	42.5996	1.3966999999999998	1.3789	3.1521	13780000000.0	30.223000000000003	13780000000.0
13800000000.0	26.69278	-2.1092653076201873	42.646	1.397	1.379	3.1510000000000002	13800000000.0	30.220000000000002	13800000000.0
13820000000.0	26.6842	-2.1494689669398768	42.6924	1.3973	1.3791	3.1499	13820000000.0	30.217000000000002	13820000000.0
13840000000.0	26.6767	-2.190559253519579	42.7388	1.3976	1.3792	3.1488	13840000000.0	30.214000000000002	13840000000.0
13860000000.0	26.67045	-2.2306843730229287	42.7852	1.3979	1.3793	3.1477	13860000000.0	30.211000000000002	13860000000.0
13880000000.0	26.66067	-2.271263278131797	42.8316	1.3981999999999999	1.3794	3.1466000000000003	13880000000.0	30.208000000000002	13880000000.0
13900000000.0	26.65174	-2.3108333829330125	42.878	1.3984999999999999	1.3795	3.1455	13900000000.0	30.205000000000002	13900000000.0
13920000000.0	26.64537	-2.3510143529724257	42.9244	1.3987999999999998	1.3796	3.1444	13920000000.0	30.202	13920000000.0
13940000000.0	26.63708	-2.3916944871779093	42.9708	1.3991	1.3797	3.1433	13940000000.0	30.199	13940000000.0
13960000000.0	26.63128	-2.4317009242921235	43.0172	1.3994	1.3798	3.1422000000000003	13960000000.0	30.196	13960000000.0
13980000000.0	26.62203	-2.4721768549751237	43.0636	1.3997	1.3799	3.1411000000000002	13980000000.0	30.193	13980000000.0
14000000000.0	26.61209	-2.5123892409410735	43.11	1.4	1.38	3.14	14000000000.0	30.19	14000000000.0
14020000000.0	26.60154	-2.552538795053951	43.0258	1.3972	1.3798	3.1412	14020000000.0	30.1782	14020000000.0
14040000000.0	26.59565	-2.592527778875645	42.9416	1.3943999999999999	1.3796	3.1424000000000003	14040000000.0	30.166400000000003	14040000000.0
14060000000.0	26.58805	-2.63273667418309	42.8574	1.3916	1.3794	3.1436	14060000000.0	30.154600000000002	14060000000.0
14080000000.0	26.58234	-2.6723923001176537	42.7732	1.3887999999999998	1.3792	3.1448	14080000000.0	30.1428	14080000000.0
14100000000.0	26.57491	-2.712676244582935	42.689	1.386	1.379	3.146	14100000000.0	30.131	14100000000.0
14120000000.0	26.57102	-2.753241187057787	42.6048	1.3832	1.3787999999999998	3.1472	14120000000.0	30.119200000000003	14120000000.0
14140000000.0	26.56124	-2.7934657903285003	42.5206	1.3803999999999998	1.3785999999999998	3.1484	14140000000.0	30.107400000000002	14140000000.0
14160000000.0	26.54848	-2.833596145819606	42.4364	1.3776	1.3783999999999998	3.1496	14160000000.0	30.0956	14160000000.0
14180000000.0	26.54078	-2.8734245593501164	42.352199999999996	1.3748	1.3781999999999999	3.1508000000000003	14180000000.0	30.0838	14180000000.0
14200000000.0	26.53935	-2.9128026779336125	42.268	1.3719999999999999	1.378	3.152	14200000000.0	30.072000000000003	14200000000.0
14220000000.0	26.53107	-2.953343185798937	42.1838	1.3692	1.3778	3.1532	14220000000.0	30.060200000000002	14220000000.0
14240000000.0	26.52435	-2.9930878235253515	42.0996	1.3663999999999998	1.3776	3.1544	14240000000.0	30.0484	14240000000.0
14260000000.0	26.51483	-3.0333700226613804	42.0154	1.3636	1.3774	3.1556	14260000000.0	30.0366	14260000000.0
14280000000.0	26.51042	-3.073067536497992	41.9312	1.3608	1.3772	3.1568	14280000000.0	30.024800000000003	14280000000.0
14300000000.0	26.50239	-3.11305128433193	41.847	1.3579999999999999	1.377	3.158	14300000000.0	30.013	14300000000.0
14320000000.0	26.49664	3.1303981117675015	41.7628	1.3552	1.3768	3.1592000000000002	14320000000.0	30.0012	14320000000.0
14340000000.0	26.49682	3.0903201161539555	41.678599999999996	1.3524	1.3765999999999998	3.1604	14340000000.0	29.9894	14340000000.0
14360000000.0	26.49533	3.050219431260134	41.5944	1.3496	1.3763999999999998	3.1616	14360000000.0	29.977600000000002	14360000000.0
14380000000.0	26.49039	3.009916288173081	41.5102	1.3468	1.3761999999999999	3.1628000000000003	14380000000.0	29.9658	14380000000.0
14400000000.0	26.4826	2.969724846158156	41.426	1.3439999999999999	1.376	3.164	14400000000.0	29.954	14400000000.0
14420000000.0	26.47918	2.9296381238983495	41.3418	1.3412	1.3758	3.1652	14420000000.0	29.9422	14420000000.0
14440000000.0	26.47459	2.889671829356932	41.2576	1.3384	1.3756	3.1664	14440000000.0	29.930400000000002	14440000000.0
14460000000.0	26.47121	2.8495885977556297	41.1734	1.3356	1.3754	3.1676	14460000000.0	29.9186	14460000000.0
14480000000.0	26.46724	2.809287199997829	41.0892	1.3328	1.3752	3.1688	14480000000.0	29.9068	14480000000.0
14500000000.0	26.46244	2.7690608513978634	41.004999999999995	1.33	1.375	3.17	14500000000.0	29.895000000000003	14500000000.0
14520000000.0	26.45371	2.728679168494471	40.9208	1.3272	1.3748	3.1712000000000002	14520000000.0	29.883200000000002	14520000000.0
14540000000.0	26.44966	2.688882170890496	40.8366	1.3244	1.3746	3.1724	14540000000.0	29.8714	14540000000.0
14560000000.0	26.44569	2.648566810498679	40.7524	1.3215999999999999	1.3743999999999998	3.1736	14560000000.0	29.8596	14560000000.0
14580000000.0	26.44248	2.6084783429096214	40.6682	1.3188	1.3741999999999999	3.1748	14580000000.0	29.847800000000003	14580000000.0
14600000000.0	26.44117	2.568222323712372	40.583999999999996	1.316	1.3739999999999999	3.176	14600000000.0	29.836000000000002	14600000000.0
14620000000.0	26.43703	2.5276503999205118	40.4998	1.3132	1.3738	3.1772	14620000000.0	29.8242	14620000000.0
14640000000.0	26.43084	2.4872844249803867	40.4156	1.3104	1.3736	3.1784	14640000000.0	29.8124	14640000000.0
14660000000.0	26.42513	2.4471209082334933	40.3314	1.3075999999999999	1.3734	3.1796	14660000000.0	29.800600000000003	14660000000.0
14680000000.0	26.41805	2.4067566786226204	40.2472	1.3048	1.3732	3.1808	14680000000.0	29.788800000000002	14680000000.0
14700000000.0	26.41248	2.366694390972343	40.163	1.302	1.373	3.182	14700000000.0	29.777	14700000000.0
14720000000.0	26.41236	2.327000367794236	40.0788	1.2992	1.3728	3.1832	14720000000.0	29.7652	14720000000.0
14740000000.0	26.41024	2.286604722256827	39.9946	1.2964	1.3726	3.1844	14740000000.0	29.753400000000003	14740000000.0
14760000000.0	26.40985	2.2463661563520976	39.910399999999996	1.2936	1.3724	3.1856	14760000000.0	29.741600000000002	14760000000.0
14780000000.0	26.40698	2.205933858900397	39.8262	1.2908	1.3721999999999999	3.1868	14780000000.0	29.7298	14780000000.0
14800000000.0	26.40062	2.165726708922204	39.742	1.288	1.3719999999999999	3.188	14800000000.0	29.718	14800000000.0
14820000000.0	26.39288	2.12559809876035	39.6578	1.2852	1.3718	3.1892	14820000000.0	29.706200000000003	14820000000.0
14840000000.0	26.39063	2.0856946360720037	39.5736	1.2824	1.3716	3.1904	14840000000.0	29.6944	14840000000.0
14860000000.0	26.38804	2.0451279482678997	39.489399999999996	1.2796	1.3714	3.1915999999999998	14860000000.0	29.6826	14860000000.0
14880000000.0	26.38869	2.004596167048835	39.4052	1.2768	1.3712	3.1928	14880000000.0	29.6708	14880000000.0
14900000000.0	26.38764	1.9639875913426832	39.321	1.274	1.371	3.194	14900000000.0	29.659000000000002	14900000000.0
14920000000.0	26.38408	1.9235186419766908	39.236799999999995	1.2711999999999999	1.3708	3.1952	14920000000.0	29.6472	14920000000.0
14940000000.0	26.37738	1.8828018558569148	39.1526	1.2684	1.3706	3.1964	14940000000.0	29.6354	14940000000.0
